J/J-c/B/C/B [0.04, 0.00, 0.00, 0.96, 0.00]
J/J-c/B/C/c [0.00, 0.97, 0.03, 0.00, 0.00]
J/J-c/B/R/C [0.00, 0.00, 0.99, 0.00, 0.00]
J/J-c/c/B/R [0.01, 0.00, 0.00, 0.98, 0.00]
J/J-c/c/c/B [0.02, 0.00, 0.00, 0.97, 0.00]
J/K-B/C/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
J/K-B/C/c/B [0.00, 0.00, 0.00, 0.00, 1.00]
J/K-B/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
J/K-B/R/C/c [0.00, 0.02, 0.98, 0.00, 0.00]
J/K-B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/C/B [0.00, 0.00, 0.00, 0.30, 0.70]
J/K-c/B/C/c [0.00, 0.54, 0.44, 0.00, 0.00]
J/K-c/B/R/C [0.00, 0.00, 1.00, 0.00, 0.00]
J/K-c/c/B/R [0.00, 0.00, 0.00, 0.46, 0.54]
J/K-c/c/c/B [0.00, 0.00, 0.00, 0.05, 0.95]
Q/Q-B/C/B/R [0.79, 0.00, 0.00, 0.21, 0.00]
Q/Q-B/C/c/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-B/R/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-c/B/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-c/B/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-c/B/R/C [0.02, 0.71, 0.23, 0.02, 0.02]
Q/Q-c/c/B/R [0.04, 0.00, 0.00, 0.94, 0.00]
Q/Q-c/c/c/B [0.00, 0.00, 0.00, 0.99, 0.00]
K/J-B/C/B/R/R [0.00, 0.00, 0.00, 0.00, 1.00]
K/J-B/C/c/B/R [0.99, 0.00, 0.00, 0.01, 0.00]
K/J-B/R/C/B/R [0.71, 0.00, 0.00, 0.29, 0.00]
K/J-B/R/C/c/B [0.68, 0.00, 0.00, 0.22, 0.10]
K/J-B/R/R/C/B [0.83, 0.00, 0.00, 0.03, 0.14]
K/J-B/R/R/C/c [0.00, 0.25, 0.75, 0.00, 0.00]
K/J-c/B/C/B/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/J-c/B/C/c/B [0.96, 0.00, 0.00, 0.01, 0.03]
K/J-c/B/R/C/B [0.15, 0.00, 0.00, 0.85, 0.00]
K/J-c/B/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
K/J-c/B/R/R/C [0.00, 0.10, 0.90, 0.00, 0.00]
K/J-c/c/B/R/R [0.39, 0.00, 0.00, 0.00, 0.61]
K/J-c/c/c/B/R [0.66, 0.00, 0.00, 0.33, 0.00]
Q/J-B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-B/C/c/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
Q/J-B/R/C/B/R [0.00, 0.00, 0.00, 0.02, 0.98]
Q/J-B/R/C/c/B [0.00, 0.00, 0.00, 0.98, 0.02]
Q/J-B/R/R/C/B [0.00, 0.00, 0.00, 0.11, 0.89]
Q/J-B/R/R/C/c [0.00, 0.05, 0.95, 0.00, 0.00]
Q/J-c/B/C/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
Q/J-c/B/C/c/B [0.00, 0.00, 0.00, 0.07, 0.93]
Q/J-c/B/R/C/B [0.06, 0.00, 0.00, 0.52, 0.42]
Q/J-c/B/R/C/c [0.00, 0.28, 0.72, 0.00, 0.00]
Q/J-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/c/c/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
J/J-B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
J/J-B/C/c/B/R [0.83, 0.00, 0.00, 0.17, 0.00]
J/J-B/R/C/B/R [0.36, 0.01, 0.01, 0.60, 0.01]
J/J-B/R/C/c/B [0.01, 0.00, 0.00, 0.99, 0.00]
J/J-B/R/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
J/J-B/R/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
J/J-c/B/C/B/R [0.95, 0.00, 0.00, 0.05, 0.00]
J/J-c/B/C/c/B [0.00, 0.00, 0.00, 1.00, 0.00]
J/J-c/B/R/C/B [0.48, 0.00, 0.00, 0.51, 0.00]
J/J-c/B/R/C/c [0.00, 0.45, 0.54, 0.00, 0.00]
J/J-c/B/R/R/C [0.00, 0.98, 0.02, 0.00, 0.00]
J/J-c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
J/J-c/c/c/B/R [0.94, 0.00, 0.00, 0.06, 0.00]
J/K-B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-B/C/c/B/R [0.00, 0.00, 0.00, 0.02, 0.98]
J/K-B/R/C/B/R [0.00, 0.00, 0.00, 0.98, 0.00]
J/K-B/R/C/c/B [0.04, 0.04, 0.04, 0.04, 0.85]
J/K-B/R/R/C/B [0.00, 0.00, 0.00, 0.68, 0.32]
J/K-B/R/R/C/c [0.02, 0.84, 0.11, 0.02, 0.02]
J/K-c/B/C/B/R [0.00, 0.00, 0.00, 0.01, 0.99]
J/K-c/B/C/c/B [0.00, 0.00, 0.00, 0.07, 0.93]
J/K-c/B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/c/c/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
J/Q-B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/C/c/B/R [0.00, 0.00, 0.00, 0.14, 0.86]
J/Q-B/R/C/B/R [0.00, 0.00, 0.00, 0.07, 0.92]
J/Q-B/R/C/c/B [0.00, 0.00, 0.00, 0.07, 0.92]
J/Q-B/R/R/C/B [0.00, 0.00, 0.00, 0.19, 0.80]
J/Q-B/R/R/C/c [0.03, 0.06, 0.86, 0.03, 0.03]
J/Q-c/B/C/B/R [0.00, 0.00, 0.00, 0.93, 0.07]
J/Q-c/B/C/c/B [0.00, 0.00, 0.00, 0.01, 0.99]
J/Q-c/B/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
J/Q-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/c/c/B/R [0.00, 0.00, 0.00, 0.08, 0.92]
K/Q-B/C/B/R/R [0.56, 0.00, 0.00, 0.00, 0.44]
K/Q-B/C/c/B/R [0.37, 0.00, 0.00, 0.29, 0.34]
K/Q-B/R/C/B/R [0.33, 0.00, 0.00, 0.17, 0.50]
K/Q-B/R/C/c/B [0.29, 0.00, 0.00, 0.00, 0.71]
K/Q-B/R/R/C/B [0.80, 0.00, 0.00, 0.03, 0.17]
K/Q-B/R/R/C/c [0.00, 0.35, 0.64, 0.00, 0.00]
K/Q-c/B/C/B/R [0.05, 0.00, 0.00, 0.95, 0.01]
K/Q-c/B/C/c/B [0.95, 0.00, 0.00, 0.03, 0.02]
K/Q-c/B/R/C/B [0.41, 0.00, 0.00, 0.59, 0.00]
K/Q-c/B/R/C/c [0.00, 0.80, 0.20, 0.00, 0.00]
K/Q-c/B/R/R/C [0.00, 0.65, 0.35, 0.00, 0.00]
K/Q-c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/Q-c/c/c/B/R [0.00, 0.00, 0.00, 0.96, 0.03]
Q/K-B/C/B/R/R [0.01, 0.00, 0.00, 0.00, 0.99]
Q/K-B/C/c/B/R [0.03, 0.00, 0.00, 0.18, 0.79]
Q/K-B/R/C/B/R [0.85, 0.01, 0.01, 0.11, 0.01]
Q/K-B/R/C/c/B [0.02, 0.00, 0.00, 0.01, 0.97]
Q/K-B/R/R/C/B [0.92, 0.00, 0.00, 0.08, 0.00]
Q/K-B/R/R/C/c [0.00, 0.35, 0.64, 0.00, 0.00]
Q/K-c/B/C/B/R [0.07, 0.00, 0.00, 0.00, 0.93]
Q/K-c/B/C/c/B [0.00, 0.00, 0.00, 0.00, 1.00]
Q/K-c/B/R/C/B [0.35, 0.00, 0.00, 0.36, 0.29]
Q/K-c/B/R/C/c [0.00, 0.20, 0.80, 0.00, 0.00]
Q/K-c/B/R/R/C [0.00, 0.00, 1.00, 0.00, 0.00]
Q/K-c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/K-c/c/c/B/R [0.62, 0.00, 0.00, 0.38, 0.00]
K/K-B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/K-B/C/c/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
K/K-B/R/C/B/R [0.02, 0.01, 0.01, 0.94, 0.01]
K/K-B/R/C/c/B [0.01, 0.00, 0.00, 0.99, 0.00]
K/K-B/R/R/C/B [0.01, 0.00, 0.00, 0.99, 0.00]
K/K-B/R/R/C/c [0.00, 0.99, 0.00, 0.00, 0.00]
K/K-c/B/C/B/R [0.78, 0.00, 0.00, 0.22, 0.00]
K/K-c/B/C/c/B [0.00, 0.00, 0.00, 1.00, 0.00]
K/K-c/B/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
K/K-c/B/R/C/c [0.01, 0.96, 0.01, 0.01, 0.01]
K/K-c/B/R/R/C [0.00, 0.00, 1.00, 0.00, 0.00]
K/K-c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/K-c/c/c/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/Q-B/C/c/B/R [0.64, 0.00, 0.00, 0.36, 0.00]
Q/Q-B/R/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/R/C/c/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/R/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/R/R/C/c [0.00, 0.93, 0.07, 0.00, 0.00]
Q/Q-c/B/C/B/R [0.40, 0.00, 0.00, 0.60, 0.00]
Q/Q-c/B/C/c/B [0.00, 0.00, 0.00, 0.99, 0.00]
Q/Q-c/B/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-c/B/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-c/B/R/R/C [0.00, 0.50, 0.50, 0.00, 0.00]
Q/Q-c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/Q-c/c/c/B/R [0.24, 0.00, 0.00, 0.76, 0.00]
Q/J-B/C/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-B/R/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-B/R/C/c/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
Q/J-B/R/R/C/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
Q/J-B/R/R/C/c/B [0.00, 0.00, 0.00, 0.00, 1.00]
Q/J-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/B/C/c/B/R [0.00, 0.00, 0.00, 0.39, 0.61]
Q/J-c/B/R/C/B/R [0.01, 0.01, 0.01, 0.95, 0.01]
Q/J-c/B/R/C/c/B [0.00, 0.00, 0.00, 0.47, 0.53]
Q/J-c/B/R/R/C/B [0.00, 0.00, 0.00, 0.50, 0.50]
Q/J-c/B/R/R/C/c [0.10, 0.61, 0.10, 0.10, 0.10]
Q/J-c/c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-B/C/c/B/R/R [0.02, 0.00, 0.00, 0.00, 0.98]
K/J-B/R/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/J-B/R/C/c/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
K/J-B/R/R/C/B/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/J-B/R/R/C/c/B [1.00, 0.00, 0.00, 0.00, 0.00]
K/J-c/B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/J-c/B/C/c/B/R [0.92, 0.00, 0.00, 0.08, 0.00]
K/J-c/B/R/C/B/R [0.32, 0.00, 0.00, 0.68, 0.00]
K/J-c/B/R/C/c/B [0.49, 0.00, 0.00, 0.42, 0.08]
K/J-c/B/R/R/C/B [0.62, 0.00, 0.00, 0.13, 0.25]
K/J-c/B/R/R/C/c [0.00, 0.23, 0.77, 0.00, 0.00]
K/J-c/c/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/K-B/C/c/B/R/R [0.00, 0.00, 0.00, 0.00, 1.00]
Q/K-B/R/C/B/R/R [0.49, 0.00, 0.00, 0.00, 0.51]
Q/K-B/R/C/c/B/R [0.14, 0.00, 0.00, 0.86, 0.00]
Q/K-B/R/R/C/B/R [0.96, 0.00, 0.00, 0.03, 0.00]
Q/K-B/R/R/C/c/B [0.57, 0.00, 0.00, 0.00, 0.43]
Q/K-c/B/C/B/R/R [0.59, 0.00, 0.00, 0.00, 0.41]
Q/K-c/B/C/c/B/R [0.12, 0.00, 0.00, 0.13, 0.75]
Q/K-c/B/R/C/B/R [0.84, 0.00, 0.00, 0.15, 0.01]
Q/K-c/B/R/C/c/B [0.00, 0.00, 0.00, 0.16, 0.83]
Q/K-c/B/R/R/C/B [0.86, 0.01, 0.01, 0.12, 0.01]
Q/K-c/B/R/R/C/c [0.01, 0.62, 0.36, 0.01, 0.01]
Q/K-c/c/c/B/R/R [0.63, 0.00, 0.00, 0.00, 0.37]
K/Q-B/C/c/B/R/R [0.08, 0.00, 0.00, 0.00, 0.92]
K/Q-B/R/C/B/R/R [0.65, 0.00, 0.00, 0.00, 0.33]
K/Q-B/R/C/c/B/R [0.72, 0.00, 0.00, 0.27, 0.00]
K/Q-B/R/R/C/B/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/Q-B/R/R/C/c/B [1.00, 0.00, 0.00, 0.00, 0.00]
K/Q-c/B/C/B/R/R [0.20, 0.00, 0.00, 0.00, 0.80]
K/Q-c/B/C/c/B/R [0.86, 0.00, 0.00, 0.14, 0.00]
K/Q-c/B/R/C/B/R [0.99, 0.00, 0.00, 0.00, 0.00]
K/Q-c/B/R/C/c/B [0.55, 0.00, 0.00, 0.26, 0.19]
K/Q-c/B/R/R/C/B [0.97, 0.00, 0.00, 0.02, 0.00]
K/Q-c/B/R/R/C/c [0.00, 0.46, 0.53, 0.00, 0.00]
K/Q-c/c/c/B/R/R [0.60, 0.00, 0.00, 0.00, 0.40]
J/Q-B/C/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/c/B/R [0.00, 0.00, 0.00, 0.99, 0.00]
J/Q-B/R/R/C/B/R [0.00, 0.00, 0.00, 0.00, 1.00]
J/Q-B/R/R/C/c/B [0.00, 0.00, 0.00, 0.00, 1.00]
J/Q-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/c/B/R [0.00, 0.00, 0.00, 0.07, 0.93]
J/Q-c/B/R/C/B/R [0.00, 0.00, 0.00, 0.00, 0.99]
J/Q-c/B/R/C/c/B [0.00, 0.00, 0.00, 0.00, 0.99]
J/Q-c/B/R/R/C/B [0.00, 0.00, 0.00, 0.84, 0.16]
J/Q-c/B/R/R/C/c [0.00, 0.28, 0.72, 0.00, 0.00]
J/Q-c/c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/C/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/K-B/R/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/K-B/R/C/c/B/R [0.21, 0.00, 0.00, 0.79, 0.00]
