J/J-B/C/c [0.04, 0.84, 0.04, 0.04, 0.04]
J/J-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/C [0.01, 0.32, 0.65, 0.01, 0.01]
J/J-c/c/B [0.67, 0.01, 0.01, 0.30, 0.01]
J/Q-B/C/B [0.02, 0.02, 0.02, 0.02, 0.91]
J/Q-B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/c/B [0.02, 0.02, 0.02, 0.10, 0.83]
J/K-B/C/B [0.09, 0.02, 0.02, 0.22, 0.64]
J/K-B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/c/B [0.01, 0.01, 0.01, 0.29, 0.68]
Q/J-B/C/B [0.09, 0.01, 0.01, 0.27, 0.63]
Q/J-B/C/c [0.01, 0.40, 0.59, 0.01, 0.01]
Q/J-B/R/C [0.01, 0.38, 0.58, 0.01, 0.01]
Q/J-c/B/C [0.02, 0.82, 0.13, 0.02, 0.02]
Q/J-c/c/B [0.09, 0.00, 0.00, 0.24, 0.66]
Q/K-B/C/B [0.46, 0.05, 0.05, 0.38, 0.07]
Q/K-B/C/c [0.10, 0.61, 0.10, 0.10, 0.10]
Q/K-B/R/C [0.03, 0.88, 0.03, 0.03, 0.03]
Q/K-c/B/C [0.12, 0.46, 0.17, 0.12, 0.12]
Q/K-c/c/B [0.00, 0.00, 0.00, 1.00, 0.00]
K/J-B/C/B [0.51, 0.01, 0.01, 0.43, 0.05]
K/J-B/C/c [0.01, 0.61, 0.37, 0.01, 0.01]
K/J-B/R/C [0.01, 0.40, 0.57, 0.01, 0.01]
K/J-c/B/C [0.00, 0.90, 0.08, 0.00, 0.00]
K/J-c/c/B [0.71, 0.01, 0.01, 0.01, 0.24]
K/Q-B/C/B [0.41, 0.07, 0.07, 0.38, 0.07]
K/Q-B/C/c [0.07, 0.32, 0.47, 0.07, 0.07]
K/Q-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/C [0.00, 0.36, 0.64, 0.00, 0.00]
K/Q-c/c/B [0.45, 0.10, 0.10, 0.25, 0.10]
K/K-B/C/B [0.58, 0.06, 0.06, 0.24, 0.06]
K/K-B/C/c [0.13, 0.26, 0.36, 0.13, 0.13]
K/K-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/C [0.15, 0.34, 0.21, 0.15, 0.15]
K/K-c/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-B/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/Q-B/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-B/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-c/B/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-c/c/B [0.59, 0.10, 0.10, 0.10, 0.10]
K/-c/B/R/R [0.92, 0.02, 0.02, 0.02, 0.02]
Q/-c/B/R/R [0.98, 0.00, 0.00, 0.00, 0.00]
J/-c/B/R/R [0.99, 0.00, 0.00, 0.00, 0.00]
K/J-B/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
K/J-B/C/c/B [0.59, 0.01, 0.01, 0.38, 0.01]
K/J-B/R/C/B [0.39, 0.02, 0.02, 0.54, 0.02]
K/J-B/R/C/c [0.02, 0.91, 0.02, 0.02, 0.02]
K/J-B/R/R/C [0.04, 0.78, 0.10, 0.04, 0.04]
K/J-c/B/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-c/B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-c/B/R/C [0.06, 0.76, 0.06, 0.06, 0.06]
K/J-c/c/B/R [0.03, 0.03, 0.03, 0.89, 0.03]
K/Q-B/C/B/R [0.54, 0.00, 0.00, 0.42, 0.04]
K/Q-B/C/c/B [0.43, 0.00, 0.00, 0.38, 0.19]
K/Q-B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-B/R/R/C [0.00, 0.87, 0.12, 0.00, 0.00]
K/Q-c/B/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/R/C [0.09, 0.55, 0.20, 0.09, 0.09]
K/Q-c/c/B/R [0.57, 0.04, 0.04, 0.31, 0.04]
Q/K-B/C/B/R [0.96, 0.01, 0.01, 0.01, 0.01]
Q/K-B/C/c/B [0.54, 0.04, 0.04, 0.34, 0.04]
Q/K-B/R/C/B [0.30, 0.13, 0.13, 0.30, 0.13]
Q/K-B/R/C/c [0.13, 0.31, 0.29, 0.13, 0.13]
Q/K-B/R/R/C [0.01, 0.56, 0.41, 0.01, 0.01]
Q/K-c/B/C/B [0.54, 0.00, 0.00, 0.46, 0.00]
Q/K-c/B/C/c [0.00, 0.44, 0.56, 0.00, 0.00]
Q/K-c/B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/c/B/R [0.97, 0.00, 0.00, 0.03, 0.00]
Q/J-B/C/B/R [0.30, 0.02, 0.02, 0.65, 0.02]
Q/J-B/C/c/B [0.33, 0.02, 0.02, 0.08, 0.56]
Q/J-B/R/C/B [0.27, 0.06, 0.06, 0.54, 0.07]
Q/J-B/R/C/c [0.06, 0.75, 0.08, 0.06, 0.06]
Q/J-B/R/R/C [0.03, 0.79, 0.12, 0.03, 0.03]
Q/J-c/B/C/B [0.06, 0.00, 0.00, 0.17, 0.77]
Q/J-c/B/C/c [0.00, 0.21, 0.78, 0.00, 0.00]
Q/J-c/B/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
Q/J-c/c/B/R [0.21, 0.19, 0.19, 0.23, 0.19]
K/K-B/C/B/R [0.95, 0.00, 0.00, 0.03, 0.00]
K/K-B/C/c/B [0.42, 0.11, 0.11, 0.24, 0.11]
K/K-B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/R/C [0.04, 0.40, 0.49, 0.04, 0.04]
K/K-c/B/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/R/C [0.01, 0.76, 0.20, 0.01, 0.01]
K/K-c/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-B/C/B/R [0.06, 0.01, 0.01, 0.89, 0.01]
J/K-B/C/c/B [0.05, 0.05, 0.05, 0.80, 0.05]
J/K-B/R/C/B [0.47, 0.01, 0.01, 0.52, 0.01]
J/K-B/R/C/c [0.01, 0.01, 0.97, 0.01, 0.01]
J/K-B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/C/B [0.97, 0.01, 0.01, 0.01, 0.01]
J/K-c/B/C/c [0.01, 0.01, 0.97, 0.01, 0.01]
J/K-c/B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/c/B/R [0.01, 0.01, 0.01, 0.97, 0.01]
J/Q-B/C/B/R [0.00, 0.00, 0.00, 0.63, 0.37]
J/Q-B/C/c/B [0.00, 0.00, 0.00, 0.61, 0.39]
J/Q-B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/c/B/R [0.05, 0.05, 0.05, 0.79, 0.05]
J/J-B/C/B/R [0.22, 0.00, 0.00, 0.78, 0.00]
J/J-B/C/c/B [1.00, 0.00, 0.00, 0.00, 0.00]
J/J-B/R/C/B [0.73, 0.00, 0.00, 0.27, 0.00]
J/J-B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
J/J-c/B/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
J/J-c/c/B/R [0.47, 0.02, 0.02, 0.47, 0.02]
Q/Q-B/C/B/R [0.25, 0.03, 0.03, 0.67, 0.03]
Q/Q-B/C/c/B [0.24, 0.16, 0.16, 0.29, 0.16]
Q/Q-B/R/C/B [0.45, 0.10, 0.10, 0.25, 0.10]
Q/Q-B/R/C/c [0.10, 0.27, 0.43, 0.10, 0.10]
Q/Q-B/R/R/C [0.07, 0.71, 0.08, 0.07, 0.07]
Q/Q-c/B/C/B [0.02, 0.00, 0.00, 0.98, 0.00]
Q/Q-c/B/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/Q-c/B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-c/c/B/R [0.12, 0.00, 0.00, 0.88, 0.00]
J/J-B/C/B/R/R [0.96, 0.01, 0.01, 0.01, 0.01]
J/J-B/C/c/B/R [0.01, 0.01, 0.01, 0.96, 0.01]
J/J-B/R/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/C/B/R [0.02, 0.01, 0.01, 0.96, 0.01]
J/J-c/B/C/c/B [0.00, 0.00, 0.00, 0.99, 0.00]
J/J-c/B/R/C/B [0.01, 0.01, 0.01, 0.96, 0.01]
J/J-c/B/R/C/c [0.01, 0.34, 0.63, 0.01, 0.01]
J/J-c/B/R/R/C [0.00, 0.99, 0.00, 0.00, 0.00]
J/J-c/c/B/R/R [0.97, 0.01, 0.01, 0.01, 0.01]
J/Q-B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/C/c/B/R [0.02, 0.02, 0.02, 0.02, 0.91]
J/Q-B/R/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/R/C/B [0.07, 0.07, 0.07, 0.64, 0.17]
J/Q-B/R/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/C/B [0.27, 0.01, 0.01, 0.42, 0.28]
J/Q-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-B/C/B/R/R [0.25, 0.19, 0.19, 0.19, 0.19]
J/K-B/C/c/B/R [0.26, 0.02, 0.02, 0.60, 0.08]
J/K-B/R/C/B/R [0.04, 0.04, 0.04, 0.84, 0.04]
J/K-B/R/C/c/B [0.04, 0.04, 0.04, 0.84, 0.04]
J/K-B/R/R/C/B [0.04, 0.04, 0.04, 0.84, 0.04]
J/K-B/R/R/C/c [0.11, 0.55, 0.11, 0.11, 0.11]
J/K-c/B/C/B/R [0.01, 0.01, 0.01, 0.15, 0.81]
J/K-c/B/C/c/B [0.01, 0.01, 0.01, 0.15, 0.81]
J/K-c/B/R/C/B [0.00, 0.00, 0.00, 0.88, 0.12]
J/K-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-B/C/B/R/R [0.98, 0.00, 0.00, 0.00, 0.00]
Q/J-B/C/c/B/R [0.22, 0.00, 0.00, 0.77, 0.00]
Q/J-B/R/C/B/R [0.27, 0.01, 0.01, 0.72, 0.01]
Q/J-B/R/C/c/B [0.03, 0.00, 0.00, 0.93, 0.04]
Q/J-B/R/R/C/B [0.18, 0.00, 0.00, 0.13, 0.68]
Q/J-B/R/R/C/c [0.00, 0.87, 0.13, 0.00, 0.00]
Q/J-c/B/C/B/R [0.07, 0.00, 0.00, 0.92, 0.00]
Q/J-c/B/C/c/B [0.02, 0.02, 0.02, 0.90, 0.02]
Q/J-c/B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/c/B/R/R [0.59, 0.00, 0.00, 0.00, 0.40]
Q/K-B/C/B/R/R [0.38, 0.15, 0.15, 0.15, 0.15]
Q/K-B/C/c/B/R [0.02, 0.02, 0.02, 0.94, 0.02]
Q/K-B/R/C/B/R [0.23, 0.01, 0.01, 0.75, 0.01]
Q/K-B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-B/R/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/K-B/R/R/C/c [0.03, 0.45, 0.46, 0.03, 0.03]
Q/K-c/B/C/B/R [0.03, 0.03, 0.03, 0.89, 0.03]
Q/K-c/B/C/c/B [0.15, 0.07, 0.07, 0.63, 0.07]
Q/K-c/B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-B/C/B/R/R [0.99, 0.00, 0.00, 0.00, 0.00]
K/J-B/C/c/B/R [0.00, 0.00, 0.00, 0.99, 0.00]
K/J-B/R/C/B/R [0.32, 0.01, 0.01, 0.67, 0.01]
K/J-B/R/C/c/B [0.52, 0.00, 0.00, 0.47, 0.00]
K/J-B/R/R/C/B [0.40, 0.00, 0.00, 0.59, 0.00]
K/J-B/R/R/C/c [0.00, 0.22, 0.77, 0.00, 0.00]
K/J-c/B/C/B/R [0.18, 0.00, 0.00, 0.82, 0.00]
K/J-c/B/C/c/B [0.67, 0.01, 0.01, 0.30, 0.01]
K/J-c/B/R/C/B [0.17, 0.00, 0.00, 0.82, 0.01]
K/J-c/B/R/C/c [0.00, 0.00, 0.99, 0.00, 0.00]
K/J-c/B/R/R/C [0.00, 0.01, 0.98, 0.00, 0.00]
K/J-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-B/C/B/R/R [0.85, 0.04, 0.04, 0.04, 0.04]
K/Q-B/C/c/B/R [0.55, 0.04, 0.04, 0.32, 0.04]
K/Q-B/R/C/B/R [0.01, 0.01, 0.01, 0.46, 0.51]
K/Q-B/R/C/c/B [0.01, 0.01, 0.01, 0.32, 0.65]
K/Q-B/R/R/C/B [0.71, 0.00, 0.00, 0.29, 0.00]
K/Q-B/R/R/C/c [0.01, 0.40, 0.57, 0.01, 0.01]
K/Q-c/B/C/B/R [0.67, 0.00, 0.00, 0.31, 0.03]
K/Q-c/B/C/c/B [0.24, 0.00, 0.00, 0.01, 0.75]
K/Q-c/B/R/C/B [0.00, 0.00, 0.00, 0.99, 0.00]
K/Q-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/c/B/R/R [0.69, 0.08, 0.08, 0.08, 0.08]
K/K-B/C/B/R/R [0.56, 0.11, 0.11, 0.11, 0.11]
K/K-B/C/c/B/R [0.28, 0.10, 0.10, 0.43, 0.10]
K/K-B/R/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/R/C/B [0.24, 0.00, 0.00, 0.76, 0.00]
K/K-B/R/R/C/c [0.06, 0.69, 0.12, 0.06, 0.06]
K/K-c/B/C/B/R [0.29, 0.09, 0.09, 0.45, 0.09]
K/K-c/B/C/c/B [0.26, 0.14, 0.14, 0.30, 0.14]
K/K-c/B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/Q-B/C/c/B/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/Q-B/R/C/B/R [0.27, 0.00, 0.00, 0.73, 0.00]
Q/Q-B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-B/R/R/C/B [0.02, 0.00, 0.00, 0.98, 0.00]
Q/Q-B/R/R/C/c [0.00, 0.14, 0.86, 0.00, 0.00]
Q/Q-c/B/C/B/R [0.37, 0.08, 0.08, 0.37, 0.08]
Q/Q-c/B/C/c/B [0.67, 0.08, 0.08, 0.08, 0.08]
Q/Q-c/B/R/C/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-c/B/R/C/c [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-c/B/R/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
Q/Q-c/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-B/C/c/B/R/R [0.51, 0.12, 0.12, 0.12, 0.12]
K/J-B/R/C/B/R/R [0.97, 0.01, 0.01, 0.01, 0.01]
K/J-B/R/C/c/B/R [0.01, 0.01, 0.01, 0.98, 0.01]
K/J-B/R/R/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
K/J-B/R/R/C/c/B [0.29, 0.00, 0.00, 0.70, 0.00]
K/J-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/J-c/B/R/C/B/R [0.00, 0.00, 0.00, 0.99, 0.00]
K/J-c/B/R/C/c/B [0.02, 0.02, 0.02, 0.91, 0.02]
K/J-c/B/R/R/C/B [0.00, 0.00, 0.00, 0.99, 0.00]
K/J-c/B/R/R/C/c [0.06, 0.78, 0.06, 0.06, 0.06]
K/Q-B/C/c/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
K/Q-B/R/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-B/R/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-B/R/R/C/B/R [0.98, 0.00, 0.00, 0.01, 0.00]
K/Q-B/R/R/C/c/B [0.45, 0.00, 0.00, 0.54, 0.00]
K/Q-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/Q-c/B/R/C/B/R [0.63, 0.03, 0.03, 0.27, 0.03]
K/Q-c/B/R/C/c/B [0.50, 0.09, 0.09, 0.24, 0.09]
K/Q-c/B/R/R/C/B [0.65, 0.03, 0.03, 0.27, 0.03]
K/Q-c/B/R/R/C/c [0.03, 0.28, 0.65, 0.03, 0.03]
Q/K-B/C/c/B/R/R [0.90, 0.02, 0.02, 0.02, 0.02]
Q/K-B/R/C/B/R/R [0.65, 0.09, 0.09, 0.09, 0.09]
Q/K-B/R/C/c/B/R [0.30, 0.09, 0.09, 0.45, 0.09]
Q/K-B/R/R/C/B/R [0.67, 0.00, 0.00, 0.31, 0.01]
Q/K-B/R/R/C/c/B [0.31, 0.00, 0.00, 0.68, 0.00]
Q/K-c/B/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
Q/K-c/B/C/c/B/R [0.48, 0.00, 0.00, 0.52, 0.00]
Q/K-c/B/R/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/K-c/B/R/R/C/B [0.71, 0.00, 0.00, 0.28, 0.00]
Q/K-c/B/R/R/C/c [0.00, 0.29, 0.71, 0.00, 0.00]
Q/J-B/C/c/B/R/R [0.83, 0.04, 0.04, 0.04, 0.04]
Q/J-B/R/C/B/R/R [0.91, 0.02, 0.02, 0.02, 0.02]
Q/J-B/R/C/c/B/R [0.33, 0.02, 0.02, 0.62, 0.02]
Q/J-B/R/R/C/B/R [0.23, 0.01, 0.01, 0.51, 0.24]
Q/J-B/R/R/C/c/B [0.24, 0.05, 0.05, 0.61, 0.05]
Q/J-c/B/C/B/R/R [0.99, 0.00, 0.00, 0.00, 0.00]
Q/J-c/B/C/c/B/R [0.30, 0.00, 0.00, 0.68, 0.01]
Q/J-c/B/R/C/B/R [0.18, 0.00, 0.00, 0.82, 0.00]
Q/J-c/B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
Q/J-c/B/R/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
Q/J-c/B/R/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
K/K-B/C/c/B/R/R [0.61, 0.10, 0.10, 0.10, 0.10]
K/K-B/R/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-B/R/R/C/B/R [0.62, 0.02, 0.02, 0.33, 0.02]
K/K-B/R/R/C/c/B [0.86, 0.01, 0.01, 0.10, 0.01]
K/K-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
K/K-c/B/R/C/B/R [0.70, 0.00, 0.00, 0.29, 0.00]
K/K-c/B/R/C/c/B [0.70, 0.01, 0.01, 0.26, 0.01]
K/K-c/B/R/R/C/B [0.21, 0.01, 0.01, 0.75, 0.01]
K/K-c/B/R/R/C/c [0.01, 0.82, 0.14, 0.01, 0.01]
J/K-B/C/c/B/R/R [0.95, 0.01, 0.01, 0.01, 0.01]
J/K-B/R/C/B/R/R [0.99, 0.00, 0.00, 0.00, 0.00]
J/K-B/R/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-B/R/R/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
J/K-B/R/R/C/c/B [0.93, 0.00, 0.00, 0.07, 0.00]
J/K-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/K-c/B/R/C/B/R [0.01, 0.01, 0.01, 0.97, 0.01]
J/K-c/B/R/C/c/B [0.01, 0.01, 0.01, 0.97, 0.01]
J/K-c/B/R/R/C/B [0.00, 0.00, 0.00, 0.99, 0.00]
J/K-c/B/R/R/C/c [0.00, 0.99, 0.00, 0.00, 0.00]
J/Q-B/C/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/R/C/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-B/R/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
J/Q-c/B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q-c/B/R/R/C/B [0.00, 0.00, 0.00, 1.00, 0.00]
J/Q-c/B/R/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
J/J-B/C/c/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/C/B/R/R [1.00, 0.00, 0.00, 0.00, 0.00]
J/J-B/R/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-B/R/R/C/B/R [0.16, 0.00, 0.00, 0.84, 0.00]
J/J-B/R/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/C/B/R/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/C/c/B/R [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/R/C/B/R [0.00, 0.00, 0.00, 1.00, 0.00]
J/J-c/B/R/C/c/B [0.20, 0.20, 0.20, 0.20, 0.20]
J/J-c/B/R/R/C/B [0.49, 0.00, 0.00, 0.51, 0.00]
J/J-c/B/R/R/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
