A/K/n-c/c/c [0.00, 0.83, 0.17, 0.00, 0.00]
Q/K/d-B/C/B [0.00, 0.00, 0.00, 0.99, 0.00]
Q/K/d-B/C/c [0.00, 0.64, 0.35, 0.00, 0.00]
Q/K/d-B/R/C [0.00, 0.49, 0.51, 0.00, 0.00]
Q/K/d-c/B/C [0.02, 0.03, 0.91, 0.02, 0.02]
Q/K/d-c/c/B [0.68, 0.00, 0.00, 0.29, 0.03]
Q/K/d-c/c/c [0.00, 0.00, 0.99, 0.00, 0.00]
T/T/n-B/C/B [0.06, 0.00, 0.00, 0.94, 0.00]
T/T/n-B/C/c [0.00, 0.48, 0.52, 0.00, 0.00]
T/T/n-B/R/C [0.01, 0.32, 0.65, 0.01, 0.01]
T/T/n-c/B/C [0.00, 0.86, 0.14, 0.00, 0.00]
T/T/n-c/c/B [0.12, 0.00, 0.00, 0.88, 0.00]
T/T/n-c/c/c [0.00, 0.29, 0.71, 0.00, 0.00]
T/Q/n-B/C/B [0.47, 0.00, 0.00, 0.40, 0.13]
T/Q/n-B/C/c [0.00, 1.00, 0.00, 0.00, 0.00]
T/Q/n-B/R/C [0.01, 0.94, 0.03, 0.01, 0.01]
T/Q/n-c/B/C [0.00, 0.33, 0.66, 0.00, 0.00]
T/Q/n-c/c/B [0.02, 0.01, 0.01, 0.02, 0.95]
T/Q/n-c/c/c [0.02, 0.13, 0.82, 0.02, 0.02]
J/K/n-B/C/B [0.03, 0.00, 0.00, 0.02, 0.95]
J/K/n-B/C/c [0.00, 0.18, 0.82, 0.00, 0.00]
J/K/n-B/R/C [0.00, 0.36, 0.64, 0.00, 0.00]
J/K/n-c/B/C [0.00, 0.05, 0.95, 0.00, 0.00]
J/K/n-c/c/B [0.00, 0.00, 0.00, 0.01, 0.99]
J/K/n-c/c/c [0.00, 0.16, 0.83, 0.00, 0.00]
A/T/n-B/C/B [0.82, 0.00, 0.00, 0.18, 0.00]
A/T/n-B/C/c [0.00, 0.47, 0.53, 0.00, 0.00]
A/T/n-B/R/C [0.00, 0.64, 0.36, 0.00, 0.00]
A/T/n-c/B/C [0.00, 0.29, 0.71, 0.00, 0.00]
A/T/n-c/c/B [0.44, 0.00, 0.00, 0.13, 0.43]
A/T/n-c/c/c [0.01, 0.73, 0.24, 0.01, 0.01]
Q/A/n-B/C/B [0.68, 0.00, 0.00, 0.25, 0.07]
Q/A/n-B/C/c [0.00, 0.21, 0.78, 0.00, 0.00]
Q/A/n-B/R/C [0.00, 0.83, 0.17, 0.00, 0.00]
Q/A/n-c/B/C [0.00, 0.48, 0.51, 0.00, 0.00]
Q/A/n-c/c/B [0.66, 0.00, 0.00, 0.32, 0.03]
Q/A/n-c/c/c [0.00, 0.73, 0.27, 0.00, 0.00]
Q/A/d-B/C/B [0.91, 0.00, 0.00, 0.02, 0.07]
Q/A/d-B/C/c [0.00, 0.37, 0.63, 0.00, 0.00]
Q/A/d-B/R/C [0.00, 0.70, 0.30, 0.00, 0.00]
Q/A/d-c/B/C [0.02, 0.60, 0.33, 0.02, 0.02]
Q/A/d-c/c/B [0.06, 0.00, 0.00, 0.82, 0.12]
Q/A/d-c/c/c [0.00, 0.29, 0.71, 0.00, 0.00]
J/Q/n-B/C/B [0.48, 0.00, 0.00, 0.51, 0.00]
J/Q/n-B/C/c [0.00, 0.62, 0.38, 0.00, 0.00]
J/Q/n-B/R/C [0.00, 0.82, 0.16, 0.00, 0.00]
J/Q/n-c/B/C [0.00, 0.52, 0.48, 0.00, 0.00]
J/Q/n-c/c/B [0.49, 0.00, 0.00, 0.44, 0.06]
J/Q/n-c/c/c [0.00, 0.47, 0.53, 0.00, 0.00]
Q/J/d-B/C/B [0.91, 0.00, 0.00, 0.01, 0.08]
Q/J/d-B/C/c [0.00, 0.40, 0.59, 0.00, 0.00]
Q/J/d-B/R/C [0.00, 0.27, 0.72, 0.00, 0.00]
Q/J/d-c/B/C [0.00, 0.89, 0.10, 0.00, 0.00]
Q/J/d-c/c/B [0.25, 0.00, 0.00, 0.74, 0.00]
Q/J/d-c/c/c [0.00, 0.96, 0.04, 0.00, 0.00]
T/J/d-B/C/B [0.32, 0.00, 0.00, 0.54, 0.14]
T/J/d-B/C/c [0.00, 0.79, 0.21, 0.00, 0.00]
T/J/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
T/J/d-c/B/C [0.01, 0.74, 0.24, 0.01, 0.01]
T/J/d-c/c/B [0.20, 0.00, 0.00, 0.64, 0.16]
T/J/d-c/c/c [0.01, 0.01, 0.97, 0.01, 0.01]
J/Q/d-B/C/B [0.56, 0.01, 0.01, 0.42, 0.01]
J/Q/d-B/C/c [0.01, 0.81, 0.17, 0.01, 0.01]
J/Q/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/Q/d-c/B/C [0.02, 0.70, 0.22, 0.02, 0.02]
J/Q/d-c/c/B [0.40, 0.01, 0.01, 0.58, 0.01]
J/Q/d-c/c/c [0.01, 0.26, 0.71, 0.01, 0.01]
A/J/n-B/C/B [0.30, 0.00, 0.00, 0.69, 0.00]
A/J/n-B/C/c [0.00, 0.69, 0.30, 0.00, 0.00]
A/J/n-B/R/C [0.01, 0.35, 0.63, 0.01, 0.01]
A/J/n-c/B/C [0.00, 0.99, 0.01, 0.00, 0.00]
A/J/n-c/c/B [0.14, 0.01, 0.01, 0.56, 0.29]
A/J/n-c/c/c [0.01, 0.70, 0.27, 0.01, 0.01]
K/T/n-B/C/B [0.59, 0.00, 0.00, 0.15, 0.26]
K/T/n-B/C/c [0.00, 0.31, 0.69, 0.00, 0.00]
K/T/n-B/R/C [0.01, 0.38, 0.59, 0.01, 0.01]
K/T/n-c/B/C [0.00, 0.95, 0.05, 0.00, 0.00]
K/T/n-c/c/B [0.21, 0.00, 0.00, 0.09, 0.71]
K/T/n-c/c/c [0.00, 0.39, 0.61, 0.00, 0.00]
K/Q/n-B/C/B [0.27, 0.00, 0.00, 0.72, 0.00]
K/Q/n-B/C/c [0.00, 0.89, 0.11, 0.00, 0.00]
K/Q/n-B/R/C [0.01, 0.96, 0.01, 0.01, 0.01]
K/Q/n-c/B/C [0.00, 0.96, 0.03, 0.00, 0.00]
K/Q/n-c/c/B [0.24, 0.01, 0.01, 0.71, 0.02]
K/Q/n-c/c/c [0.01, 0.48, 0.48, 0.01, 0.01]
K/A/d-B/C/B [0.52, 0.00, 0.00, 0.47, 0.00]
K/A/d-B/C/c [0.00, 0.44, 0.55, 0.00, 0.00]
K/A/d-B/R/C [0.00, 0.48, 0.51, 0.00, 0.00]
K/A/d-c/B/C [0.00, 0.99, 0.01, 0.00, 0.00]
K/A/d-c/c/B [0.06, 0.00, 0.00, 0.93, 0.01]
K/A/d-c/c/c [0.00, 0.34, 0.66, 0.00, 0.00]
A/Q/n-B/C/B [0.44, 0.00, 0.00, 0.52, 0.04]
A/Q/n-B/C/c [0.00, 0.93, 0.06, 0.00, 0.00]
A/Q/n-B/R/C [0.02, 0.92, 0.02, 0.02, 0.02]
A/Q/n-c/B/C [0.00, 0.93, 0.07, 0.00, 0.00]
A/Q/n-c/c/B [0.48, 0.00, 0.00, 0.09, 0.43]
A/Q/n-c/c/c [0.01, 0.93, 0.03, 0.01, 0.01]
J/A/n-B/C/B [0.15, 0.00, 0.00, 0.02, 0.83]
J/A/n-B/C/c [0.00, 0.40, 0.59, 0.00, 0.00]
J/A/n-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/A/n-c/B/C [0.01, 0.94, 0.01, 0.01, 0.01]
J/A/n-c/c/B [0.21, 0.00, 0.00, 0.40, 0.38]
J/A/n-c/c/c [0.00, 0.22, 0.77, 0.00, 0.00]
J/J/n-B/C/B [0.48, 0.00, 0.00, 0.51, 0.00]
J/J/n-B/C/c [0.01, 0.91, 0.07, 0.01, 0.01]
J/J/n-B/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
J/J/n-c/B/C [0.01, 0.86, 0.11, 0.01, 0.01]
J/J/n-c/c/B [0.50, 0.00, 0.00, 0.23, 0.27]
J/J/n-c/c/c [0.00, 0.56, 0.43, 0.00, 0.00]
Q/K/n-B/C/B [0.48, 0.00, 0.00, 0.52, 0.00]
Q/K/n-B/C/c [0.00, 0.38, 0.62, 0.00, 0.00]
Q/K/n-B/R/C [0.00, 0.35, 0.65, 0.00, 0.00]
Q/K/n-c/B/C [0.00, 0.49, 0.51, 0.00, 0.00]
Q/K/n-c/c/B [0.22, 0.00, 0.00, 0.76, 0.02]
Q/K/n-c/c/c [0.00, 0.84, 0.16, 0.00, 0.00]
K/T/d-B/C/B [0.53, 0.00, 0.00, 0.45, 0.02]
K/T/d-B/C/c [0.00, 0.91, 0.09, 0.00, 0.00]
K/T/d-B/R/C [0.03, 0.88, 0.03, 0.03, 0.03]
K/T/d-c/B/C [0.01, 0.14, 0.84, 0.01, 0.01]
K/T/d-c/c/B [0.61, 0.00, 0.00, 0.27, 0.12]
K/T/d-c/c/c [0.00, 0.73, 0.27, 0.00, 0.00]
J/T/n-B/C/B [0.82, 0.00, 0.00, 0.17, 0.00]
J/T/n-B/C/c [0.01, 0.37, 0.61, 0.01, 0.01]
J/T/n-B/R/C [0.01, 0.80, 0.19, 0.01, 0.01]
J/T/n-c/B/C [0.00, 0.31, 0.69, 0.00, 0.00]
J/T/n-c/c/B [0.13, 0.00, 0.00, 0.01, 0.87]
J/T/n-c/c/c [0.00, 0.76, 0.24, 0.00, 0.00]
J/K/d-B/C/B [0.22, 0.01, 0.01, 0.19, 0.57]
J/K/d-B/C/c [0.01, 0.42, 0.56, 0.01, 0.01]
J/K/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/K/d-c/B/C [0.00, 0.53, 0.47, 0.00, 0.00]
J/K/d-c/c/B [0.04, 0.00, 0.00, 0.32, 0.62]
J/K/d-c/c/c [0.00, 0.01, 0.98, 0.00, 0.00]
A/J/d-B/C/B [0.00, 0.00, 0.00, 0.99, 0.00]
A/J/d-B/C/c [0.00, 0.98, 0.02, 0.00, 0.00]
A/J/d-B/R/C [0.01, 0.43, 0.54, 0.01, 0.01]
A/J/d-c/B/C [0.00, 0.24, 0.75, 0.00, 0.00]
A/J/d-c/c/B [0.12, 0.00, 0.00, 0.88, 0.00]
A/J/d-c/c/c [0.00, 0.35, 0.65, 0.00, 0.00]
J/T/d-B/C/B [0.90, 0.01, 0.01, 0.04, 0.05]
J/T/d-B/C/c [0.01, 0.16, 0.82, 0.01, 0.01]
J/T/d-B/R/C [0.00, 1.00, 0.00, 0.00, 0.00]
J/T/d-c/B/C [0.00, 0.65, 0.35, 0.00, 0.00]
J/T/d-c/c/B [0.73, 0.00, 0.00, 0.24, 0.02]
J/T/d-c/c/c [0.00, 0.60, 0.39, 0.00, 0.00]
T/Q/d-B/C/B [0.42, 0.10, 0.10, 0.13, 0.25]
T/Q/d-B/C/c [0.18, 0.18, 0.29, 0.18, 0.18]
T/Q/d-B/R/C [0.18, 0.27, 0.18, 0.18, 0.18]
T/Q/d-c/B/C [0.02, 0.67, 0.28, 0.02, 0.02]
T/Q/d-c/c/B [0.02, 0.00, 0.00, 0.24, 0.74]
T/Q/d-c/c/c [0.00, 0.90, 0.09, 0.00, 0.00]
K/K/n-B/C/B [0.65, 0.00, 0.00, 0.35, 0.00]
K/K/n-B/C/c [0.00, 0.62, 0.38, 0.00, 0.00]
K/K/n-B/R/C [0.06, 0.74, 0.06, 0.06, 0.06]
K/K/n-c/B/C [0.00, 0.92, 0.08, 0.00, 0.00]
K/K/n-c/c/B [0.61, 0.00, 0.00, 0.12, 0.26]
K/K/n-c/c/c [0.01, 0.25, 0.72, 0.01, 0.01]
K/J/n-B/C/B [0.28, 0.00, 0.00, 0.72, 0.00]
K/J/n-B/C/c [0.00, 0.72, 0.28, 0.00, 0.00]
K/J/n-B/R/C [0.01, 0.64, 0.34, 0.01, 0.01]
K/J/n-c/B/C [0.01, 0.63, 0.35, 0.01, 0.01]
K/J/n-c/c/B [0.35, 0.01, 0.01, 0.57, 0.04]
K/J/n-c/c/c [0.05, 0.30, 0.54, 0.05, 0.05]
A/T/d-B/C/B [0.02, 0.00, 0.00, 0.98, 0.00]
A/T/d-B/C/c [0.00, 0.92, 0.07, 0.00, 0.00]
A/T/d-B/R/C [0.04, 0.41, 0.46, 0.04, 0.04]
A/T/d-c/B/C [0.00, 0.30, 0.69, 0.00, 0.00]
A/T/d-c/c/B [0.73, 0.00, 0.00, 0.05, 0.22]
A/T/d-c/c/c [0.00, 0.45, 0.55, 0.00, 0.00]
T/K/n-B/C/B [0.42, 0.00, 0.00, 0.09, 0.49]
T/K/n-B/C/c [0.00, 0.27, 0.73, 0.00, 0.00]
T/K/n-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
T/K/n-c/B/C [0.00, 0.20, 0.79, 0.00, 0.00]
T/K/n-c/c/B [0.00, 0.00, 0.00, 0.00, 0.99]
T/K/n-c/c/c [0.01, 0.20, 0.78, 0.01, 0.01]
K/Q/d-B/C/B [0.64, 0.00, 0.00, 0.36, 0.00]
K/Q/d-B/C/c [0.00, 0.96, 0.04, 0.00, 0.00]
K/Q/d-B/R/C [0.01, 0.97, 0.01, 0.01, 0.01]
K/Q/d-c/B/C [0.01, 0.60, 0.38, 0.01, 0.01]
K/Q/d-c/c/B [0.46, 0.03, 0.03, 0.03, 0.45]
K/Q/d-c/c/c [0.02, 0.46, 0.49, 0.02, 0.02]
K/J/d-B/C/B [0.17, 0.00, 0.00, 0.78, 0.05]
K/J/d-B/C/c [0.01, 0.98, 0.01, 0.01, 0.01]
K/J/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
K/J/d-c/B/C [0.00, 0.96, 0.03, 0.00, 0.00]
K/J/d-c/c/B [0.53, 0.01, 0.01, 0.20, 0.25]
K/J/d-c/c/c [0.02, 0.88, 0.07, 0.02, 0.02]
Q/Q/n-B/C/B [0.66, 0.00, 0.00, 0.32, 0.01]
Q/Q/n-B/C/c [0.00, 0.55, 0.44, 0.00, 0.00]
Q/Q/n-B/R/C [0.00, 0.99, 0.00, 0.00, 0.00]
Q/Q/n-c/B/C [0.01, 0.73, 0.24, 0.01, 0.01]
Q/Q/n-c/c/B [0.61, 0.00, 0.00, 0.38, 0.01]
Q/Q/n-c/c/c [0.00, 0.96, 0.04, 0.00, 0.00]
T/A/n-B/C/B [0.63, 0.03, 0.03, 0.19, 0.13]
T/A/n-B/C/c [0.03, 0.27, 0.65, 0.03, 0.03]
T/A/n-B/R/C [0.01, 0.32, 0.64, 0.01, 0.01]
T/A/n-c/B/C [0.00, 0.60, 0.39, 0.00, 0.00]
T/A/n-c/c/B [0.02, 0.00, 0.00, 0.03, 0.94]
T/A/n-c/c/c [0.00, 0.22, 0.78, 0.00, 0.00]
Q/J/n-B/C/B [0.64, 0.00, 0.00, 0.35, 0.00]
Q/J/n-B/C/c [0.00, 0.36, 0.63, 0.00, 0.00]
Q/J/n-B/R/C [0.01, 0.89, 0.10, 0.01, 0.01]
Q/J/n-c/B/C [0.01, 0.93, 0.04, 0.01, 0.01]
Q/J/n-c/c/B [0.55, 0.00, 0.00, 0.45, 0.00]
Q/J/n-c/c/c [0.00, 1.00, 0.00, 0.00, 0.00]
Q/T/n-B/C/B [0.74, 0.00, 0.00, 0.19, 0.07]
Q/T/n-B/C/c [0.00, 0.74, 0.26, 0.00, 0.00]
Q/T/n-B/R/C [0.00, 0.83, 0.16, 0.00, 0.00]
Q/T/n-c/B/C [0.02, 0.52, 0.43, 0.02, 0.02]
Q/T/n-c/c/B [0.22, 0.00, 0.00, 0.77, 0.01]
Q/T/n-c/c/c [0.00, 0.39, 0.61, 0.00, 0.00]
Q/T/d-B/C/B [0.38, 0.01, 0.01, 0.61, 0.01]
Q/T/d-B/C/c [0.02, 0.64, 0.29, 0.02, 0.02]
Q/T/d-B/R/C [0.01, 0.63, 0.34, 0.01, 0.01]
Q/T/d-c/B/C [0.01, 0.67, 0.30, 0.01, 0.01]
Q/T/d-c/c/B [0.60, 0.00, 0.00, 0.38, 0.01]
Q/T/d-c/c/c [0.01, 0.98, 0.01, 0.01, 0.01]
J/A/d-B/C/B [0.52, 0.04, 0.04, 0.20, 0.21]
J/A/d-B/C/c [0.03, 0.54, 0.36, 0.03, 0.03]
J/A/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
J/A/d-c/B/C [0.01, 0.03, 0.95, 0.01, 0.01]
J/A/d-c/c/B [0.01, 0.01, 0.01, 0.07, 0.90]
J/A/d-c/c/c [0.00, 0.59, 0.40, 0.00, 0.00]
T/K/d-B/C/B [0.29, 0.00, 0.00, 0.47, 0.24]
T/K/d-B/C/c [0.05, 0.68, 0.15, 0.05, 0.05]
T/K/d-B/R/C [0.20, 0.20, 0.20, 0.20, 0.20]
T/K/d-c/B/C [0.00, 0.86, 0.14, 0.00, 0.00]
T/K/d-c/c/B [0.05, 0.00, 0.00, 0.00, 0.95]
T/K/d-c/c/c [0.00, 0.06, 0.93, 0.00, 0.00]
T/J/n-B/C/B [0.35, 0.00, 0.00, 0.65, 0.00]
T/J/n-B/C/c [0.00, 0.88, 0.12, 0.00, 0.00]
T/J/n-B/R/C [0.02, 0.85, 0.09, 0.02, 0.02]
T/J/n-c/B/C [0.20, 0.20, 0.20, 0.20, 0.20]
T/J/n-c/c/B [0.16, 0.01, 0.01, 0.03, 0.80]
T/J/n-c/c/c [0.00, 0.47, 0.53, 0.00, 0.00]
A/K/d-B/C/B [0.64, 0.00, 0.00, 0.36, 0.00]
A/K/d-B/C/c [0.00, 0.89, 0.11, 0.00, 0.00]
A/K/d-B/R/C [0.00, 0.18, 0.82, 0.00, 0.00]
A/K/d-c/B/C [0.00, 0.99, 0.01, 0.00, 0.00]
A/K/d-c/c/B [0.97, 0.01, 0.01, 0.01, 0.01]
A/K/d-c/c/c [0.03, 0.45, 0.47, 0.03, 0.03]
